customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes
3946-MHCZW,0,1,50.9,6.778654372758096,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
4623-ZKHLY,0,22,20.45,14.989949334135112,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
6732-VAILE,0,70,85.95,32.23644115880168,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
8201-AAXCB,0,25,60.35,21.084815512894956,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7696-CFTAT,0,37,19.8,17.198886597711617,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1845-CSBRZ,1,22,85.35,23.31658645935809,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2123-VSCOT,0,59,72.1,29.167379793477746,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
6651-AZVTJ,0,49,99.8,30.460468720010546,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
4566-GOLUK,0,47,107.35,30.897639604337066,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
2484-DGXPZ,0,31,19.55,16.680812185402015,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
2018-QKYGT,0,1,81.05,8.130541415286011,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2792-VPPET,0,3,20.5,7.9715821236608555,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
7409-JURKQ,0,53,111.8,32.044572135306964,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0
1964-SVLEA,0,20,19.7,14.391863413843021,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
4587-NUKOX,0,3,79.1,12.097620669982414,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
7297-DVYGA,0,51,19.85,18.983959754859793,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
2239-CGBUZ,0,51,60.5,26.815562352550714,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0854-UYHZD,0,13,19.55,12.401728238663889,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
7243-LCGGZ,0,1,20.9,4.600731987393073,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
8267-KFGYD,0,1,21.05,4.616325235940208,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
4890-VMUAV,0,63,71.5,29.912922053883197,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
9261-WDCAF,0,3,54.65,11.047170136460304,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3764-MNMOI,0,46,19.2,18.44351192446668,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
7442-YGZFK,0,1,49.8,6.719038559396142,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0420-BWTPW,0,8,25.5,11.550605083984262,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8229-BUJHX,0,71,20.5,21.51287476203934,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
7449-HVPIV,0,55,90.4,30.863109753667505,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
5504-WSIUR,0,70,90.25,32.92593924458334,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
8183-ONMXC,0,2,80.75,10.408097665596905,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
8466-PZBLH,0,67,104.6,33.64371541695705,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
9614-RMGHA,0,65,91.85,32.25063465162801,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8735-IJJEG,0,14,50.2,16.75958975658285,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0564-MUUQK,0,20,95.5,23.153806434699753,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
5054-IEXZT,0,1,75.35,7.9078381677881415,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
5834-ASPWA,0,1,75.45,7.911851510230915,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0701-RFGFI,0,49,95.4,29.983968922477683,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0019-EFAEP,0,72,101.3,34.15788068111089,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
5619-PTMIK,0,46,53.1,24.941213467202083,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3737-XBQDD,0,24,84.85,23.621538310393554,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5882-CMAZQ,0,5,34.25,10.501473982595492,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5846-QFDFI,0,33,88.6,26.15353228895823,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
4445-KWOKW,0,42,60.15,24.825802677964237,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3511-APPBJ,0,23,99.95,24.42624369613481,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0
7967-HYCDE,0,8,70.7,15.780651445261826,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430-RRYUW,0,66,54.8,27.588810016855835,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3948-XHGNA,0,24,49.55,20.15007637100125,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3723-BFBGR,1,24,54.8,20.552026569943212,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0565-IYCGT,0,69,78.6,31.304276754957076,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1
5447-WZAFP,0,53,100.3,31.039335049636108,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0
5110-CHOPY,0,60,53.6,27.043023956889876,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
5445-UTODQ,0,7,81.1,15.989254582530913,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
4425-OWHWB,0,20,19.35,14.589865608926209,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
7892-QVYKW,0,23,85.6,22.97929077100198,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9675-ICXCT,0,72,80.8,31.915201619185062,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
1024-VRZHF,0,11,74.95,17.90528159050135,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
4703-MQYKT,0,21,19.6,14.097731410455966,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
9497-QCMMS,1,1,93.55,8.580898799616829,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
5692-ICXLW,1,31,90.7,26.036804594501906,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0602-DDUML,0,57,69.75,28.5437828248505,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
2208-MPXIO,0,45,20.0,18.30518018539198,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
1960-UYCNN,0,10,95.25,19.127312739691074,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
0348-SDKOL,0,58,102.1,32.16389551442175,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
3190-FZATL,0,14,19.95,12.450321001527012,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
7336-RLLRH,0,27,80.85,24.14234987752171,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0
4373-MAVJG,0,14,90.9,20.39385537735331,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
8901-HJXTF,0,12,29.2,13.052586260726684,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7710-JSYOA,0,69,93.3,32.94380165024811,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
5419-KLXBN,0,25,89.15,24.314832829611,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3424-NMNBO,1,58,108.85,32.779286745171405,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1
9885-MFVSU,0,35,46.35,22.185375476932425,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
4514-GFCFI,1,16,84.75,20.832801448781986,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0607-MVMGC,0,45,78.75,27.898468814768236,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
3365-SAIGS,0,17,83.55,20.733673988236312,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
9828-AOQLM,0,1,45.7,6.487809331181371,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
8022-BECSI,0,22,19.6,14.465797739802099,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
8000-REIQB,1,1,69.95,7.684978052717566,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
9993-LHIEB,0,67,67.85,30.009714292887626,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0266-CLZKZ,0,67,105.65,33.40711558112352,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
7615-ESMYF,0,2,44.6,8.700577309051289,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
3858-VOBET,0,23,74.95,22.37790602114633,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
7020-OZKXZ,1,9,75.5,16.506238319764115,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3977-QCRSL,0,5,20.15,9.34451178539137,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0017-DINOC,0,54,45.2,24.94346599972628,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1447-PJGGA,0,57,95.25,31.485095251714895,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1
8565-CLBZW,0,24,89.85,24.013414017782154,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
9139-WQQDY,0,49,100.45,30.5850943836412,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1
0224-HJAPT,0,5,47.15,11.694878634590998,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8086-OVPWV,0,2,80.2,10.882539705909549,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
9430-FRQOC,0,4,87.1,13.490465248456683,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
7639-OPLNG,0,70,79.25,31.92048579234507,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
3074-GQWYX,0,5,75.9,13.699485292999695,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1492-QGCLU,0,53,85.7,29.988013012684842,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
6845-RGTYS,0,47,98.75,29.83200811446919,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
7328-OWMOM,0,31,20.1,16.09970064620935,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
4418-LZMSV,0,13,61.8,17.375397500452173,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5155-AZQPB,0,28,49.9,21.11029600637383,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8861-HGGKB,0,10,86.45,17.940043743543512,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1087-GRUYI,0,38,20.4,17.327280817267535,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
7065-YUNRY,0,1,45.3,6.464434946726117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
7694-VLBWQ,0,67,104.1,33.85855910993415,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1
2546-KZAAT,0,52,75.4,28.481826973339984,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0
0181-RITDD,0,62,108.15,33.55949713790977,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5989-PGKJB,0,16,86.25,20.78550607080041,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
4795-KTRTH,1,5,81.0,13.872203361743773,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
8272-ONJLV,0,12,95.7,20.014587770186573,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
1488-PBLJN,0,72,116.85,35.698282838547456,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0308-GIQJT,1,71,105.75,34.320140159151485,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
3778-FOAQW,0,24,20.15,14.837299468483893,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
4452-ROHMO,0,15,19.6,13.360532240110667,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
6481-OGDOO,0,67,90.6,32.429085456610295,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1
3090-LETTY,0,2,60.95,9.800281695981605,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5349-AZPEW,0,5,25.05,9.556745881616008,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3753-TSEMP,0,15,88.15,21.020552486174093,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
8305-VHZBZ,0,1,20.2,4.52684254196506,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
9720-JJJOR,0,41,60.3,25.09471478753126,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
8100-HZZLJ,0,43,63.95,25.741207323523064,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
8775-ERLNB,1,1,74.3,7.865456978779429,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8309-IEYJD,1,1,70.6,7.712467219939046,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9172-JITSM,0,26,90.8,24.642383469302914,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
6298-QDFNH,0,22,79.35,22.455891555050414,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
7398-HPYZQ,0,71,90.55,32.952576014851374,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
3546-GHEAE,0,7,19.45,10.541919030922879,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
7361-YPXFS,1,28,64.45,22.976341892496198,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6557-BZXLQ,1,16,69.65,19.251934284078832,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2550-QHZGP,0,7,19.5,9.641141833998846,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
7519-JTWQH,0,69,110.5,34.4160698292122,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
2538-OIMXF,0,1,24.7,4.972549271901005,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8543-MSDMF,0,3,77.4,11.381460314149756,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
9961-JBNMK,1,21,96.8,23.55765949161261,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
1170-SASML,0,69,85.4,32.13875412191729,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4872-JCVCA,0,71,47.6,27.382256401937052,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
5346-BZCHP,0,69,19.4,20.81424405641425,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
2038-LLMLM,0,48,103.85,30.59268945133291,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
6173-ITPWD,0,47,83.35,28.902087209261936,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
9734-UYXQI,0,2,49.4,9.004022129121578,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1216-BGTSP,0,45,108.45,30.625961117820477,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
4138-NAXED,0,51,81.0,28.944900057412386,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189-UXTKY,0,22,79.2,22.50414876983837,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
0744-BIKKF,0,72,86.65,32.685609174742645,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
7483-IQWIB,0,37,92.95,27.47074217737978,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
5248-KWLAR,0,71,90.35,32.83595007486028,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
4958-GZWIY,0,7,48.7,13.474786214909594,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
7996-MHXLW,0,66,25.15,22.271607458756588,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0
7833-PKIHD,0,51,76.4,28.696187305344473,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0
7061-OVMIM,0,30,19.55,16.26509358999747,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
5153-RTHKF,0,34,85.35,26.174566283968147,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1852-QSWCD,0,64,24.8,21.572959684788387,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
4832-VRBMR,1,65,103.15,33.5127371413213,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
9079-LWTFD,0,47,100.75,30.087450918887217,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
6356-ELRKD,0,1,95.6,8.650412742131472,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
8624-GIOUT,0,49,59.75,26.27436005709979,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3392-EHMNK,0,67,94.1,32.80250468697982,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
5986-WWXDV,0,39,19.35,17.583868737995473,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
3061-BCKYI,0,14,19.9,12.684964475642063,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
6179-GJPSO,1,43,108.15,29.959015053341343,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1
7901-TBKJX,1,56,101.05,31.697796677592596,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
7228-PAQPD,0,14,59.1,17.53887789937703,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
3177-LASXD,0,1,71.35,7.7439525420058315,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7746-QYVCO,0,16,55.85,18.119385371382972,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5804-HYIEZ,0,70,106.05,34.545247991253824,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
9919-FZDED,1,72,84.1,32.31407333603433,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
5934-TSSAU,0,23,75.3,22.34814191626779,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
3486-KHMLI,0,21,24.7,14.944633918775923,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
4897-QSUYC,0,1,20.15,4.521492257831816,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
1084-UQCHV,0,1,69.75,7.6764816311409,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8290-YWKHZ,1,32,93.2,26.265663009327916,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
2955-BJZHG,0,17,80.85,21.067482111150053,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3806-DXQOM,0,4,33.65,9.884289013308706,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
6784-XYJAE,0,36,55.8,23.244868143518804,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
3933-DQPWX,0,50,39.7,23.213474855968542,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
6661-EIPZC,0,48,29.5,21.168255757811036,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
8957-THMOA,0,50,20.15,18.82895940361049,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
